01,79210043221,79210043797,20230302064639,20230302070627,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210043950,20230209000358,20230209004146,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210043270,20230218180847,20230218185234,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210044062,20230224204132,20230224204834,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210043302,20230218173943,20230218183212,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210044182,20230203161120,20230203161524,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210043225,20230201082001,20230201085059,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210043230,20230216054825,20230216063538,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210044121,20230207153644,20230207154019,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210045525,20230214182724,20230214184657,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210044821,20230221013526,20230221021619,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210043897,20230227012606,20230227014540,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210043285,20230205174721,20230205184208,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210044902,20230213023154,20230213024530,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210043621,20230220075243,20230220080605,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210044446,20230222043926,20230222052905,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210045622,20230211081522,20230211084156,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210044310,20230203211649,20230203214007,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210044590,20230208091320,20230208094400,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210043446,20230213142031,20230213151305,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210045430,20230207094258,20230207094632,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210044446,20230219205538,20230219215421,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210043365,20230214091551,20230214092535,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210043510,20230209045612,20230209054039,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210043662,20230220053219,20230220054129,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210043246,20230207032611,20230207041147,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210043446,20230220013904,20230220020628,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210044742,20230217032206,20230217041118,82,0,0,0.0,1.5,true,true,false,false
02,79210043221,79210043582,20230211104241,20230211110657,82,0,0,0.0,1.5,true,true,false,false
01,79210043221,79210043477,20230205111201,20230205111309,82,0,0,0.0,1.5,true,true,false,false
02,79210043222,79210043477,20230302044336,20230302053224,03,0,0,0.0,1.5,true,true,true,false
02,79210043222,79210043390,20230210145551,20230210150254,03,0,0,0.0,1.5,true,true,true,true
01,79210043222,79210044902,20230215143633,20230215151219,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210043662,20230204140648,20230204143425,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210044310,20230212052225,20230212055954,03,0,0,0.0,1.5,true,true,true,true
01,79210043222,79210044590,20230222034036,20230222035627,03,0,0,0.0,1.5,true,true,true,false
02,79210043222,79210044310,20230205141526,20230205145309,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210043237,20230204164457,20230204165038,03,0,0,0.0,1.5,true,true,true,true
01,79210043222,79210043230,20230210111212,20230210112944,03,0,0,0.0,1.5,true,true,true,true
01,79210043222,79210044182,20230301154401,20230301163616,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210043621,20230301004037,20230301010211,03,0,0,0.0,1.5,true,true,true,true
01,79210043222,79991234567,20230217024824,20230217033335,03,0,0,0.0,1.5,true,true,true,true
01,79210043222,79210043390,20230206064403,20230206071342,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210044005,20230221130123,20230221131135,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210043446,20230302170149,20230302172511,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210043342,20230212001825,20230212005604,03,0,0,0.0,1.5,true,true,true,false
01,79210043222,79210043225,20230301183917,20230301184154,03,0,0,0.0,1.5,true,true,true,false
01,79210043222,79210044182,20230224164917,20230224174626,03,0,0,0.0,1.5,true,true,true,true
01,79210043222,79210044821,20230216051850,20230216060953,03,0,0,0.0,1.5,true,true,true,true
01,79210043222,79210044446,20230205141417,20230205141439,03,0,0,0.0,1.5,true,true,true,false
01,79210043222,79210043662,20230212032410,20230212035040,03,0,0,0.0,1.5,true,true,true,true
01,79210043222,79210043302,20230209055331,20230209063521,03,0,0,0.0,1.5,true,true,true,false
01,79210043222,79210043705,20230210000908,20230210001326,03,0,0,0.0,1.5,true,true,true,false
02,79210043222,79210045622,20230217163510,20230217170537,03,0,0,0.0,1.5,true,true,true,false
02,79210043222,79210045246,20230204134526,20230204142409,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210043221,20230210011753,20230210012041,03,0,0,0.0,1.5,true,true,true,false
02,79210043222,79210045337,20230220062927,20230220064145,03,0,0,0.0,1.5,true,true,true,false
01,79210043222,79210043621,20230224022750,20230224023145,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210043237,20230302121653,20230302130037,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210044005,20230203064559,20230203073009,03,0,0,0.0,1.5,true,true,true,true
01,79210043222,79210044377,20230221181303,20230221191110,03,0,0,0.0,1.5,true,true,true,false
02,79210043222,79210043950,20230209152028,20230209160341,03,0,0,0.0,1.5,true,true,true,false
02,79210043222,79210043417,20230212043828,20230212053819,03,0,0,0.0,1.5,true,true,true,false
01,79210043222,79210044590,20230209172442,20230209175615,03,0,0,0.0,1.5,true,true,true,false
02,79210043222,79210043237,20230302105845,20230302113659,03,0,0,0.0,1.5,true,true,true,true
01,79210043222,79210043797,20230215210628,20230215211337,03,0,0,0.0,1.5,true,true,true,false
01,79210043222,79210044985,20230209161537,20230209165559,03,0,0,0.0,1.5,true,true,true,false
01,79210043222,79210043342,20230218065552,20230218073128,03,0,0,0.0,1.5,true,true,true,false
01,79210043222,79210044121,20230218175124,20230218182811,03,0,0,0.0,1.5,true,true,true,false
02,79210043222,79210044377,20230219143930,20230219144506,03,0,0,0.0,1.5,true,true,true,false
01,79210043222,79210044821,20230201062702,20230201070727,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210044985,20230211015439,20230211021443,03,0,0,0.0,1.5,true,true,true,false
02,79210043222,79210043897,20230202025447,20230202033859,03,0,0,0.0,1.5,true,true,true,true
02,79210043222,79210043846,20230212084502,20230212084715,03,0,0,0.0,1.5,true,true,true,false
02,79210043225,79210043230,20230215164146,20230215165933,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210044665,20230220170638,20230220172706,06,100,300,0.0,1.0,true,true,true,false
01,79210043225,79210043302,20230204013346,20230204022112,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210044742,20230202214018,20230202220217,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210043270,20230215100501,20230215104116,06,100,300,0.0,1.0,true,true,true,false
01,79210043225,79210045337,20230209231757,20230209234229,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210043417,20230223054306,20230223054748,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210045070,20230221233753,20230221235737,06,100,300,0.0,1.0,true,true,true,false
01,79210043225,79210043342,20230223025558,20230223031315,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210043750,20230214144438,20230214153750,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210043390,20230221185634,20230221191301,06,100,300,0.0,1.0,true,true,true,false
01,79210043225,79210044590,20230216001143,20230216005207,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210044121,20230218215013,20230218222924,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210044517,20230207193134,20230207194506,06,100,300,0.0,1.0,true,true,true,false
01,79210043225,79210044005,20230209151753,20230209154105,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210043237,20230223134922,20230223135611,06,100,300,0.0,1.0,true,true,true,false
01,79210043225,79991234567,20230210141153,20230210142806,06,100,300,0.0,1.0,true,true,true,false
01,79210043225,79210044121,20230209193319,20230209200241,06,100,300,0.0,1.0,true,true,true,false
01,79210043225,79210045246,20230219000758,20230219010726,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210043257,20230205125323,20230205125559,06,100,300,0.0,1.0,true,true,true,false
01,79210043225,79210043950,20230210052812,20230210055005,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210044377,20230218141729,20230218143539,06,100,300,0.0,1.0,true,true,true,false
02,79210043225,79210044821,20230211110716,20230211112853,06,100,300,0.0,1.0,true,true,true,false
01,79210043230,79210044665,20230302015651,20230302024238,11,0,100,0.5,1.5,false,true,true,true
02,79210043230,79210043237,20230203134652,20230203144104,11,0,100,0.5,1.5,false,true,true,true
01,79210043230,79210043302,20230225175247,20230225175400,11,0,100,0.5,1.5,false,true,true,false
02,79210043230,79210044182,20230210211648,20230210212114,11,0,100,0.5,1.5,false,true,true,true
02,79210043230,79210044310,20230201195714,20230201203628,11,0,100,0.5,1.5,false,true,true,true
02,79210043230,79210045157,20230215134851,20230215141352,11,0,100,0.5,1.5,false,true,true,true
02,79210043230,79210044310,20230225105805,20230225111400,11,0,100,0.5,1.5,false,true,true,true
01,79210043230,79210043477,20230203172128,20230203181335,11,0,100,0.5,1.5,false,true,true,false
01,79210043230,79210044310,20230221045433,20230221050141,11,0,100,0.5,1.5,false,true,true,true
01,79210043230,79210043365,20230208220510,20230208221933,11,0,100,0.5,1.5,false,true,true,false
02,79210043230,79210044005,20230203134651,20230203143833,11,0,100,0.5,1.5,false,true,true,true
01,79210043230,79210043302,20230219163133,20230219171111,11,0,100,0.5,1.5,false,true,true,false
01,79210043230,79210044245,20230201171310,20230201173324,11,0,100,0.5,1.5,false,true,true,true
01,79210043230,79210043662,20230207031451,20230207035552,11,0,100,0.5,1.5,false,true,true,true
01,79210043230,79210044062,20230220041301,20230220042728,11,0,100,0.5,1.5,false,true,true,false
02,79210043230,79210045157,20230219123948,20230219132208,11,0,100,0.5,1.5,false,true,true,true
01,79210043230,79210044590,20230225124646,20230225132145,11,0,100,0.5,1.5,false,true,true,false
02,79210043230,79210043225,20230228004644,20230228014400,11,0,100,0.5,1.5,false,true,true,false
01,79210043230,79210043582,20230228134147,20230228141445,11,0,100,0.5,1.5,false,true,true,true
02,79210043230,79210043321,20230203180056,20230203182105,11,0,100,0.5,1.5,false,true,true,true
02,79210043230,79210044517,20230213112652,20230213115616,11,0,100,0.5,1.5,false,true,true,true
01,79210043237,79210043270,20230227095308,20230227104348,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210044821,20230203142520,20230203150735,06,100,300,0.0,1.0,true,true,true,true
02,79210043237,79210044377,20230204035330,20230204041730,06,100,300,0.0,1.0,true,true,true,false
02,79210043237,79210044310,20230221041604,20230221045324,06,100,300,0.0,1.0,true,true,true,true
02,79210043237,79210044182,20230217121234,20230217123310,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210044742,20230206022831,20230206024125,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210044821,20230228154824,20230228155456,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210045525,20230208204340,20230208210414,06,100,300,0.0,1.0,true,true,true,false
01,79210043237,79210044005,20230226143455,20230226152708,06,100,300,0.0,1.0,true,true,true,true
02,79210043237,79210043321,20230217205136,20230217210240,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210045246,20230215200841,20230215205501,06,100,300,0.0,1.0,true,true,true,true
02,79210043237,79210043270,20230227190340,20230227193957,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210044446,20230218125242,20230218134551,06,100,300,0.0,1.0,true,true,true,false
01,79210043237,79210043246,20230204135553,20230204142002,06,100,300,0.0,1.0,true,true,true,true
02,79210043237,79210043846,20230201073318,20230201074238,06,100,300,0.0,1.0,true,true,true,false
02,79210043237,79210043222,20230218201437,20230218202950,06,100,300,0.0,1.0,true,true,true,true
02,79210043237,79210043846,20230227015438,20230227020636,06,100,300,0.0,1.0,true,true,true,false
01,79210043237,79210043846,20230226192320,20230226200121,06,100,300,0.0,1.0,true,true,true,false
01,79210043237,79210044665,20230208115503,20230208124119,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210045070,20230208204839,20230208210721,06,100,300,0.0,1.0,true,true,true,false
02,79210043237,79210043750,20230227013040,20230227014425,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210044985,20230222024329,20230222031025,06,100,300,0.0,1.0,true,true,true,false
01,79210043237,79210045622,20230226135507,20230226143759,06,100,300,0.0,1.0,true,true,true,false
02,79210043237,79210044446,20230224144333,20230224144413,06,100,300,0.0,1.0,true,true,true,false
02,79210043237,79210043750,20230212171808,20230212175718,06,100,300,0.0,1.0,true,true,true,true
02,79210043237,79210044517,20230228205929,20230228215507,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210043270,20230227002803,20230227004446,06,100,300,0.0,1.0,true,true,true,true
02,79210043237,79210043302,20230214233344,20230215001539,06,100,300,0.0,1.0,true,true,true,false
01,79210043237,79210045622,20230215124513,20230215130738,06,100,300,0.0,1.0,true,true,true,false
01,79210043237,79210043230,20230207164328,20230207170934,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210044985,20230226173819,20230226180334,06,100,300,0.0,1.0,true,true,true,false
02,79210043237,79210043302,20230227023408,20230227024843,06,100,300,0.0,1.0,true,true,true,false
01,79210043237,79210043365,20230210072816,20230210080250,06,100,300,0.0,1.0,true,true,true,false
02,79210043237,79210044665,20230212151614,20230212153212,06,100,300,0.0,1.0,true,true,true,true
02,79210043237,79210045622,20230226101002,20230226104756,06,100,300,0.0,1.0,true,true,true,false
02,79210043237,79210044590,20230226115224,20230226124731,06,100,300,0.0,1.0,true,true,true,false
02,79210043237,79210045157,20230201052508,20230201060353,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210043950,20230219153742,20230219162710,06,100,300,0.0,1.0,true,true,true,false
02,79210043237,79210043950,20230213182737,20230213191915,06,100,300,0.0,1.0,true,true,true,false
02,79210043237,79210043797,20230207151733,20230207160902,06,100,300,0.0,1.0,true,true,true,false
01,79210043237,79210044517,20230218115031,20230218121353,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210043446,20230215123141,20230215125151,06,100,300,0.0,1.0,true,true,true,true
02,79210043237,79210044245,20230228025748,20230228035325,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210043662,20230225174815,20230225184006,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210043750,20230217045823,20230217053036,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210043365,20230218010058,20230218011000,06,100,300,0.0,1.0,true,true,true,false
01,79210043237,79210044005,20230220171650,20230220172326,06,100,300,0.0,1.0,true,true,true,true
02,79210043237,79210044182,20230218214913,20230218224719,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210043750,20230203044208,20230203050414,06,100,300,0.0,1.0,true,true,true,true
01,79210043237,79210043225,20230202101430,20230202104323,06,100,300,0.0,1.0,true,true,true,false
01,79210043246,79210043221,20230225004120,20230225010951,06,100,300,0.0,1.0,true,true,true,false
01,79210043246,79210044121,20230227131605,20230227133055,06,100,300,0.0,1.0,true,true,true,false
02,79210043246,79210043477,20230217094416,20230217100901,06,100,300,0.0,1.0,true,true,true,false
02,79210043246,79210043365,20230211014128,20230211022539,06,100,300,0.0,1.0,true,true,true,false
02,79210043246,79210043477,20230206231852,20230206232903,06,100,300,0.0,1.0,true,true,true,false
01,79210043246,79210044902,20230211233636,20230211234746,06,100,300,0.0,1.0,true,true,true,true
01,79210043246,79210043342,20230302234955,20230303001053,06,100,300,0.0,1.0,true,true,true,false
02,79210043246,79210043302,20230201235545,20230202003647,06,100,300,0.0,1.0,true,true,true,false
02,79210043246,79210043270,20230220021151,20230220024147,06,100,300,0.0,1.0,true,true,true,true
02,79210043246,79210043365,20230217114853,20230217123841,06,100,300,0.0,1.0,true,true,true,false
02,79210043246,79210044665,20230228000723,20230228003034,06,100,300,0.0,1.0,true,true,true,true
02,79210043246,79210045525,20230223181924,20230223182849,06,100,300,0.0,1.0,true,true,true,false
01,79210043246,79210043230,20230218182012,20230218184906,06,100,300,0.0,1.0,true,true,true,true
02,79210043246,79210044590,20230221212919,20230221221005,06,100,300,0.0,1.0,true,true,true,false
01,79210043246,79210043417,20230210111047,20230210113453,06,100,300,0.0,1.0,true,true,true,false
01,79210043246,79210044245,20230222014555,20230222015617,06,100,300,0.0,1.0,true,true,true,true
02,79210043246,79991234567,20230301002307,20230301012205,06,100,300,0.0,1.0,true,true,true,true
02,79210043246,79210043257,20230211114020,20230211121834,06,100,300,0.0,1.0,true,true,true,true
02,79210043246,79210043365,20230212135945,20230212143647,06,100,300,0.0,1.0,true,true,true,false
02,79210043246,79210044121,20230219152757,20230219161148,06,100,300,0.0,1.0,true,true,true,false
02,79210043246,79210044121,20230208171453,20230208181146,06,100,300,0.0,1.0,true,true,true,false
01,79210043246,79210043342,20230206135257,20230206143419,06,100,300,0.0,1.0,true,true,true,false
01,79210043246,79210043477,20230217172037,20230217181806,06,100,300,0.0,1.0,true,true,true,false
02,79210043246,79210044062,20230211030750,20230211040104,06,100,300,0.0,1.0,true,true,true,false
01,79210043246,79210043230,20230226124236,20230226125858,06,100,300,0.0,1.0,true,true,true,true
01,79210043246,79210044985,20230209081654,20230209085607,06,100,300,0.0,1.0,true,true,true,false
02,79210043246,79210044517,20230205104943,20230205105940,06,100,300,0.0,1.0,true,true,true,true
02,79210043257,79210044590,20230203022433,20230203030902,03,0,0,0.0,1.5,true,true,true,false
02,79210043257,79210043222,20230215025442,20230215033947,03,0,0,0.0,1.5,true,true,true,true
01,79210043257,79210044821,20230210163324,20230210165957,03,0,0,0.0,1.5,true,true,true,true
01,79210043257,79210043797,20230222230717,20230222230730,03,0,0,0.0,1.5,true,true,true,false
02,79210043257,79210044590,20230226232851,20230226234336,03,0,0,0.0,1.5,true,true,true,false
02,79210043257,79210045246,20230202231357,20230202235636,03,0,0,0.0,1.5,true,true,true,true
01,79210043257,79210044182,20230203033255,20230203035609,03,0,0,0.0,1.5,true,true,true,true
01,79210043257,79210043302,20230214064149,20230214072641,03,0,0,0.0,1.5,true,true,true,false
01,79210043257,79210044590,20230212071352,20230212072952,03,0,0,0.0,1.5,true,true,true,false
02,79210043257,79210044377,20230219081514,20230219082854,03,0,0,0.0,1.5,true,true,true,false
01,79210043257,79210044182,20230223173309,20230223175209,03,0,0,0.0,1.5,true,true,true,true
01,79210043257,79210043662,20230228090937,20230228092937,03,0,0,0.0,1.5,true,true,true,true
02,79210043257,79210044310,20230207132217,20230207135002,03,0,0,0.0,1.5,true,true,true,true
02,79210043257,79210043950,20230227152149,20230227155722,03,0,0,0.0,1.5,true,true,true,false
02,79210043257,79210045622,20230207001030,20230207004932,03,0,0,0.0,1.5,true,true,true,false
02,79210043257,79210043321,20230224052612,20230224055846,03,0,0,0.0,1.5,true,true,true,true
